,Date,OilPrice,OilVolume,GasPrice,GasVolume
806,2018-05-22,79.569999694824,305307.0,2.9079999923706,181131.0
807,2018-05-23,79.800003051758,292969.0,2.9140000343323,111803.0
808,2018-05-24,78.790000915527,228579.0,2.9400000572205003,66352.0
809,2018-05-25,76.44000244140601,275722.0,2.9389998912811,77032.0
810,2018-05-28,75.300003051758,65102.0,2.9749999046326,0.0
811,2018-05-29,75.389999389648,114463.0,2.875,11201.0
812,2018-05-30,77.5,125329.0,2.8849999904633,103499.0
813,2018-05-31,77.589996337891,21440.0,2.9519999027252,192343.0
814,2018-06-01,76.790000915527,296571.0,2.9619998931884997,90936.0
815,2018-06-04,75.290000915527,324286.0,2.9300000667572004,100049.0
816,2018-06-05,75.379997253418,400846.0,2.8900001049042006,122194.0
817,2018-06-06,75.360000610352,365652.0,2.8959999084473,106066.0
818,2018-06-07,77.319999694824,327984.0,2.9300000667572004,213147.0
819,2018-06-08,76.459999084473,251826.0,2.8900001049042006,158581.0
820,2018-06-11,76.459999084473,231283.0,2.9489998817444,192022.0
821,2018-06-12,75.879997253418,260327.0,2.9389998912811,170252.0
822,2018-06-13,76.73999786377,292469.0,2.9630000591278,163496.0
823,2018-06-14,75.94000244140601,279214.0,2.9649999141692995,128821.0
824,2018-06-15,73.44000244140601,285802.0,3.0220000743866002,169685.0
825,2018-06-18,75.339996337891,316116.0,2.9509999752044997,164885.0
826,2018-06-19,75.080001831055,290589.0,2.9000000953674,148888.0
827,2018-06-20,74.73999786377,368837.0,2.9639999866486,141781.0
828,2018-06-21,73.050003051758,411809.0,2.9749999046326,129672.0
829,2018-06-22,75.550003051758,377394.0,2.9449999332427996,101303.0
830,2018-06-25,74.730003356934,274377.0,2.9230000972748,54241.0
831,2018-06-26,76.30999755859399,289472.0,2.9389998912811,39903.0
832,2018-06-27,77.620002746582,166193.0,2.9960000514983998,10062.0
833,2018-06-28,77.849998474121,144216.0,2.9400000572205003,157118.0
834,2018-06-29,79.44000244140601,17120.0,2.9240000247955003,116419.0
835,2018-07-02,77.300003051758,265384.0,2.8619999885558998,165518.0
836,2018-07-03,77.76000213623,273456.0,2.8699998855591,121584.0
837,2018-07-04,78.23999786377,97245.0,2.8410000801086004,0.0
838,2018-07-05,77.389999389648,254024.0,2.8369998931884997,128995.0
839,2018-07-06,77.110000610352,315279.0,2.8580000400543,105972.0
840,2018-07-09,78.069999694824,212186.0,2.8280000686645,126582.0
841,2018-07-10,78.860000610352,261549.0,2.7880001068115003,127274.0
842,2018-07-11,73.400001525879,560842.0,2.8289999961852996,111015.0
843,2018-07-12,74.449996948242,416412.0,2.7969999313355,114889.0
844,2018-07-13,75.330001831055,302426.0,2.7520000934601003,134285.0
845,2018-07-16,71.839996337891,330000.0,2.7590000629425,110054.0
846,2018-07-17,72.160003662109,286435.0,2.7400000095367,109351.0
847,2018-07-18,72.900001525879,287114.0,2.720999956131,111413.0
848,2018-07-19,72.580001831055,313811.0,2.7690000534058,134437.0
849,2018-07-20,73.069999694824,231507.0,2.7569999694823997,92132.0
850,2018-07-23,73.05999755859399,316980.0,2.720999956131,109970.0
851,2018-07-24,73.44000244140601,215150.0,2.7320001125336004,78517.0
852,2018-07-25,73.930000305176,210868.0,2.7750000953674,45441.0
853,2018-07-26,74.540000915527,183348.0,2.7799999713898,44274.0
854,2018-07-27,74.290000915527,119340.0,2.8220000267029,6924.0
855,2018-07-30,74.970001220703,81034.0,2.7969999313355,124253.0
856,2018-07-31,74.25,21877.0,2.7820000648498,154916.0
857,2018-08-01,72.389999389648,284022.0,2.7579998970032,118788.0
858,2018-08-02,73.449996948242,226453.0,2.8159999847412003,175996.0
859,2018-08-03,73.209999084473,175359.0,2.8529999256133998,150124.0
860,2018-08-06,73.75,200582.0,2.8599998950957994,99786.0
861,2018-08-07,74.650001525879,228992.0,2.8970000743866002,153532.0
862,2018-08-08,72.279998779297,269509.0,2.9489998817444,195739.0
863,2018-08-09,72.069999694824,197055.0,2.954999923706,177236.0
864,2018-08-10,72.80999755859399,228741.0,2.944000005722,140737.0
865,2018-08-13,72.610000610352,220337.0,2.9300000667572004,126594.0
866,2018-08-14,72.459999084473,242747.0,2.9590001106262003,123286.0
867,2018-08-15,70.76000213623,298105.0,2.9400000572205003,93169.0
868,2018-08-16,71.430000305176,227201.0,2.9079999923706,125459.0
869,2018-08-17,71.830001831055,217156.0,2.9460000991821005,119417.0
870,2018-08-20,72.209999084473,249098.0,2.9409999847412003,123494.0
871,2018-08-21,72.629997253418,201240.0,2.9800000190735,112317.0
872,2018-08-22,74.779998779297,300689.0,2.9560000896454,96252.0
873,2018-08-23,74.730003356934,199661.0,2.9639999866486,106844.0
874,2018-08-24,75.819999694824,235091.0,2.9170000553131,101424.0
875,2018-08-27,76.209999084473,101081.0,2.8759999275207995,61681.0
876,2018-08-28,75.949996948242,179659.0,2.8519999980927,41928.0
